cod_ue_id,desc_ue,distrito,area,desc_departamento,estadoinstitucion,Latitud,Longitud,distance_border_km,rank_border,prioridad_frontera
80700085,SAN JOSE DE KACAPI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.40659999847412,-69.1943130493164,43.53819957912822,181,ALTA
80700111,JUPPI GRANDE,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.637700080871582,-69.19029235839844,43.92046908376556,182,ALTA
80700003,BOLIVIA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.642272790356156,-69.18995177745853,43.95599707919858,183,ALTA
80660152,CHULLUNCAYANI,SAN ANDRES DE MACHACA,RURAL,La Paz,Abierta,-16.845300674438477,-69.18682861328125,44.02065710013492,184,ALTA
80570004,CHALLA PAMPA,COPACABANA,RURAL,La Paz,Abierta,-15.995192422065196,-69.18809026479698,44.0785539570173,185,ALTA
80700052,IQUIPUNI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.65410041809082,-69.18811798095703,44.150021826435776,186,ALTA
80700083,CUTUCUTU,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.431400299072266,-69.18255615234375,44.79459825578928,187,ALTA
40710024,KAPARUMIRI,CHARAÑA,RURAL,La Paz,Abierta,-17.386630565731,-69.17680054903099,44.95808507548728,188,ALTA
80700074,GRAN PUNI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.66107714387776,-69.17813342809654,45.218732121952186,189,ALTA
80700123,PUCARA PAJCHANI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.332300186157228,-69.17745208740234,45.36387984153115,190,ALTA
80550009,ACHARAYA,SANTIAGO DE MACHACA/CATACORA,RURAL,La Paz,Abierta,-17.139799118041992,-69.17335510253906,45.38482704261372,191,ALTA
80700042,KARANI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.490400314331056,-69.1763687133789,45.44560752911948,192,ALTA
80700041,JICHUIRI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.461199760437012,-69.17500305175781,45.59854444069982,193,ALTA
80570005,CHALLA B,COPACABANA,RURAL,La Paz,Abierta,-16.01262655006902,-69.17324948310858,45.662684015111275,194,ALTA
80570003,CHALLA A,COPACABANA,RURAL,La Paz,Abierta,-16.012256861099733,-69.17300248146091,45.689198012334344,195,ALTA
80550003,CONDOR AMAYA,SANTIAGO DE MACHACA/CATACORA,RURAL,La Paz,Abierta,-17.026500701904297,-69.1695556640625,45.8168310129068,196,ALTA
80700087,VILLA HICHANI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.45575622464542,-69.1723177438326,45.887860690450374,197,ALTA
80700064,YOCALLATA III,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.59980010986328,-69.17151641845703,45.94173597260339,198,ALTA
70670006,PUYO PUYO,PELECHUCO,RURAL,La Paz,Abierta,-14.99940013885498,-69.17266082763672,45.950569536381444,199,ALTA
80550012,CHOQUEPIÑA,SANTIAGO DE MACHACA/CATACORA,RURAL,La Paz,Abierta,-17.20567740446188,-69.16767883300747,45.9723087179597,200,ALTA
81720035,2 DE AGOSTO,PADCAYA,RURAL,Tarija,Abierta,-22.486700057983,-64.19704437255899,46.00854954533222,201,ALTA
62440025,1 DE MAYO,NUEVO MANOA (C. NUEVA ESPERANZA)/ VILLA NUEVA/EUREKA (C.SAN),RURAL,Pando,Abierta,-10.113699913024902,-66.49952697753906,46.05307431793221,202,ALTA
80700072,VILLA PUNI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.66860008239746,-69.168212890625,46.28038352278568,203,ALTA
40710010,EDUARDO ABAROA DE SEPULTURAS,CHARAÑA,RURAL,La Paz,Abierta,-17.94102752123633,-69.16260910034191,46.32274128095505,204,ALTA
80700043,CUTINI KACALLINCA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.469645907090555,-69.16794753074691,46.35365101953093,205,ALTA
80700040,VILLA TICATA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.469900131226,-69.167915344238,46.35704729067561,206,ALTA
80700013,SAÑUTA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.699799537658691,-69.16725158691406,46.37632780938401,207,ALTA
80660149,VILLA PUSUMA,SAN ANDRES DE MACHACA,RURAL,La Paz,Abierta,-16.803499221801758,-69.16421508789062,46.44022154503989,208,ALTA
80700024,SANTIAGO DE TIRAJAHUA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.390600204467772,-69.16725158691406,46.445999510529994,209,ALTA
80700028,PALLALLANI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.349648982339016,-69.16541951894715,46.651796365059425,210,ALTA
80700120,ALTO CHIJINI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.542099952697754,-69.16394805908203,46.76633260497426,211,ALTA
81720025,SAN ROQUE,PADCAYA,RURAL,Tarija,Abierta,-22.478067558515,-64.28570407629098,46.96951938610996,212,ALTA
80700065,SALLACUCHO,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.52869987487793,-69.16071319580078,47.11633309698953,213,ALTA
81850014,CHALERA WARNES,PUERTO SUAREZ,RURAL,Santa Cruz,Abierta,-19.211784424582685,-57.94829106330906,47.12455633002335,214,ALTA
80550010,ATACONI,SANTIAGO DE MACHACA/CATACORA,RURAL,La Paz,Abierta,-17.152001456722374,-69.15599060058622,47.228892026653824,215,ALTA
80700015,SACUCO,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.710875973306475,-69.1579748392113,47.367913615070975,216,ALTA
80700032,QUERAHUARI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.647323609211185,-69.15739643573761,47.44466534205645,217,ALTA
81850015,GERMAN BUSCH DEL MUTUN,PUERTO SUAREZ,RURAL,Santa Cruz,Abierta,-19.238800048828125,-57.95355224609375,47.66977516922524,218,ALTA
80700077,OJCHI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.68239974975586,-69.15108489990234,48.112966733995385,219,ALTA
80700021,TICATA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.488300323486328,-69.15071868896484,48.19773742762565,220,ALTA
80570035,YUMANI,COPACABANA,RURAL,La Paz,Abierta,-16.03459930419922,-69.14915466308594,48.235538328167095,221,ALTA
80700060,YOCALLATA II,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.624600410461426,-69.14875793457031,48.37603453005752,222,ALTA
80700031,HUATAHUAYA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.656900405883787,-69.14627838134766,48.63418186838928,223,ALTA
80700068,MULLUMARCA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.527899742126465,-69.1451187133789,48.78913087805554,224,ALTA
81720027,JUAN PABLO II,PADCAYA,RURAL,Tarija,Abierta,-22.460041191352,-64.47627443075203,48.97621457869506,225,ALTA
80700070,CALA CALA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.60849952697754,-69.14220428466797,49.08248287466372,226,ALTA
80660151,TICUMURUTA,SAN ANDRES DE MACHACA,RURAL,La Paz,Abierta,-16.750699996948242,-69.13939666748047,49.09868099043095,227,ALTA
80700059,YOCALLATA I,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.638999938964844,-69.13960266113281,49.35406768069103,228,ALTA
80700063,ULLACHAPI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.68529987335205,-69.1388931274414,49.41893091630849,229,ALTA
80660075,ELIZARDO PEREZ DE KARACOTAÑA,SAN ANDRES DE MACHACA,RURAL,La Paz,Abierta,-16.949100494385,-69.13522338867199,49.49160585266386,230,ALTA
80660150,CENTRO MAURI,SAN ANDRES DE MACHACA,RURAL,La Paz,Abierta,-16.839599609375,-69.13504028320301,49.53985067117005,231,ALTA
70670031,SAN JOSE DE JAPU,PELECHUCO,RURAL,La Paz,Abierta,-14.9522898102595,-69.1384139472957,49.6439571905262,232,ALTA
80660204,BATALLON COLORADOS DE BOLIVIA,SAN ANDRES DE MACHACA,RURAL,La Paz,Abierta,-16.838199615479,-69.13391876220703,49.65971210463674,233,ALTA
80700066,KELLAHUYO,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.515399932861328,-69.13651275634766,49.715190849314375,234,ALTA
80700005,PAMPAJASI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.4736092170253,-69.13574445247639,49.80767184326155,235,ALTA
80700073,YUCKA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.635000228881836,-69.13534545898438,49.81140815192891,236,ALTA
70700057,HUARACHANI,MOCOMOCO,RURAL,La Paz,Abierta,-15.270088343413876,-69.13491338491474,49.945582887086005,237,ALTA
40710034,CHACOMA,CHARAÑA,RURAL,La Paz,Abierta,-17.461354637637328,-69.12925666523023,49.988387724248355,238,ALTA
80580037,TAYPI CAÑUHUMA,GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA,RURAL,La Paz,Abierta,-15.036199569702148,-69.13384246826172,50.11596143296151,239,MEDIA
80700025,JAJAYA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.497179334659432,-69.13221138715761,50.180997329739085,240,MEDIA
70670018,PUINA,PELECHUCO,RURAL,La Paz,Abierta,-14.610099792480469,-69.13394927978516,50.20318717794306,241,MEDIA
81720034,TREMENTINAL,PADCAYA,RURAL,Tarija,Abierta,-22.448131362916,-64.16076308488903,50.302016680190576,242,MEDIA
80700127,SAN FRANCISCO,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.467200279236,-69.13099670410202,50.318591949241856,243,MEDIA
80700002,ESCOMA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.6619398461601,-69.12939757108654,50.4423833374298,244,MEDIA
80570006,YAMPUPATA,COPACABANA,RURAL,La Paz,Abierta,-16.0649620745665,-69.12807649373991,50.48297587385286,245,MEDIA
80700071,COLLASUYO,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.611700057983398,-69.1290283203125,50.494353384859444,246,MEDIA
80700055,SAN JOSE DE TIAHUANACU,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.663599967956545,-69.12864685058594,50.522440239398776,247,MEDIA
80700128,SAN JOSE,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.663389365935355,-69.12858879566187,50.52871499041068,248,MEDIA
80700131,MOSAICO DON BOSCO,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.660183793736724,-69.12854611873628,50.5340820317383,249,MEDIA
80700134,HUMANATA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.458974740664146,-69.12872307891293,50.56453352904628,250,MEDIA
80700017,4 DE ABRIL,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.467599868774414,-69.12757110595703,50.686020922401454,251,MEDIA
80700129,PACIFICO FELETTI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.662260784343102,-69.12645518779732,50.75768836513123,252,MEDIA
60700048,HUAJASIA,PUERTO CARABUCO,RURAL,La Paz,Abierta,-15.71090030670166,-69.12447357177734,50.95794104264943,253,MEDIA
62480002,MOLIENDA,MUKDEN (C. BOLPEBRA),RURAL,Pando,Abierta,-11.431200027466,-69.13240051269497,51.020616725832355,254,MEDIA
80570025,JISKA KOTA,COPACABANA,RURAL,La Paz,Abierta,-16.18595125233948,-69.12124770879745,51.18221297855592,255,MEDIA
40710025,GUALBERTO VILLARROEL,CHARAÑA,RURAL,La Paz,Abierta,-17.517461556375924,-69.11776167154301,51.19324634273808,256,MEDIA
80700062,QUERAJATA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.657500267028809,-69.12188720703125,51.24850864062796,257,MEDIA
80700027,SAN LORENZO DE TIRAJAHUA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.426165113316417,-69.12192350625992,51.302192217204095,258,MEDIA
80580007,APACHETA,GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA,RURAL,La Paz,Abierta,-15.141900062561035,-69.12238311767578,51.32240685371892,259,MEDIA
80700057,CACHACHEQUE,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.689800262451172,-69.1209716796875,51.33852183562877,260,MEDIA
80700054,TUTUCUCHO,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.63539981842041,-69.12039184570312,51.41434934688681,261,MEDIA
62480009,VERA CRUZ,MUKDEN (C. BOLPEBRA),RURAL,Pando,Abierta,-11.325300216675,-69.12847900390602,51.467639536278,262,MEDIA
80700061,CHIMOCO,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.662400245666504,-69.119384765625,51.515508169113744,263,MEDIA
70710020,PALLCOMA,CAQUIAVIRI/NAZACARA DE PACAJES,RURAL,La Paz,Abierta,-17.206240218511272,-69.11479544639565,51.59568251975186,264,MEDIA
80700118,RIO CHILUNI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.606499671936035,-69.1186294555664,51.61055702933866,265,MEDIA
80700030,CENTRO CHAJANA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.46970627533132,-69.11873441934563,51.63356734633901,266,MEDIA
70670011,RAYO ROJO,PELECHUCO,RURAL,La Paz,Abierta,-14.838600158691406,-69.11993408203125,51.658740178845186,267,MEDIA
60700006,KOLLASUYO,PUERTO CARABUCO,RURAL,La Paz,Abierta,-15.714099884033203,-69.11690521240234,51.768161570961205,268,MEDIA
80700008,TAYPI CHIÑAYA A,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.534199714660645,-69.11613464355469,51.89628486977472,269,MEDIA
81720023,NOGALITOS,PADCAYA,RURAL,Tarija,Abierta,-22.433566683358,-64.49738597869901,51.92335680858744,270,MEDIA
80660054,HUANCARAMI,SAN ANDRES DE MACHACA,RURAL,La Paz,Abierta,-17.028299331665,-69.11171722412098,51.972700030577464,271,MEDIA
80570031,HUAYRA SUCUPA,COPACABANA,RURAL,La Paz,Abierta,-16.194295180284342,-69.11363631486893,51.99372967210777,272,MEDIA
80570007,SICUANI,COPACABANA,RURAL,La Paz,Abierta,-16.086599349975586,-69.11365509033203,52.02001215554093,273,MEDIA
80700119,JUTIPAMPA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.589795335874843,-69.11481869220717,52.02336535487345,274,MEDIA
80700035,TAYPI PUJRACA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.560765013991244,-69.11189228296297,52.34454050153305,275,MEDIA
80700006,TAYPI CHIÑAYA B,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.527700424194336,-69.11112213134766,52.43554763180668,276,MEDIA
81720022,NARANJO AGRIO,PADCAYA,RURAL,Tarija,Abierta,-22.428963664867,-64.450713098049,52.435764827005585,277,MEDIA
80700117,CENTRO BELEN,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.6003999710083,-69.11070251464844,52.462010546006276,278,MEDIA
80700067,PURAPURANI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.51974126366424,-69.11081266403187,52.470764753365955,279,MEDIA
80700078,TOMOCO GRANDE,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.644399642944336,-69.11051177978516,52.47119228536853,280,MEDIA
80700038,MURUKARKA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.519700050354,-69.110786437988,52.47358826881864,281,MEDIA
80700023,CANCANANI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.47760009765625,-69.1097183227539,52.59887166523191,282,MEDIA
40710022,PIÑUTA,CHARAÑA,RURAL,La Paz,Abierta,-17.4364448510376,-69.10416728210612,52.659833075659165,283,MEDIA
80700058,TOCONGORI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.675700187683104,-69.10857391357422,52.67085687366737,284,MEDIA
80570009,TITICACHI,COPACABANA,RURAL,La Paz,Abierta,-16.097572589429817,-69.10709142684982,52.719156326989655,285,MEDIA
80700053,29 DE SEPTIEMBRE,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.629899978637695,-69.10819244384766,52.72355039380983,286,MEDIA
70670010,LITORAL DE AGUA BLANCA,PELECHUCO,RURAL,La Paz,Abierta,-14.821499824523926,-69.109375,52.799149826402754,287,MEDIA
80700029,COLLPANI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.479000091552734,-69.10765838623047,52.819510366635114,288,MEDIA
80700018,GERMAN BUSCH,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.421688253425314,-69.10763072967575,52.83708321739127,289,MEDIA
70700056,IÑITA BAJA,MOCOMOCO,RURAL,La Paz,Abierta,-15.368306210955,-69.10701847076399,52.91635948473598,290,MEDIA
70710014,PUCAMAYA,CAQUIAVIRI/NAZACARA DE PACAJES,RURAL,La Paz,Abierta,-17.240102239165147,-69.10116720199579,53.035165426469476,291,MEDIA
40710014,IRPI IRPI,CHARAÑA,RURAL,La Paz,Abierta,-17.466481906395,-69.10042297840101,53.04875277527302,292,MEDIA
81720021,NARANJAL,PADCAYA,RURAL,Tarija,Abierta,-22.422700881958,-64.440185546875,53.1329378204352,293,MEDIA
62470075,3 DE OCTUBRE,AROYO GRANDE(C. FILADELFIA)/ SAN PABLO (C. SAN PEDRO),RURAL,Pando,Abierta,-11.640131234325263,-69.11258697509767,53.142940300625845,294,MEDIA
80700036,LLIJI LLIJI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.525099754333496,-69.10356140136719,53.24715990780491,295,MEDIA
60700047,YARICOA BAJO,PUERTO CARABUCO,RURAL,La Paz,Abierta,-15.68850040435791,-69.10282135009766,53.284072240844864,296,MEDIA
80700026,QUILLIHUYO,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.42430019378662,-69.10326385498047,53.30503045869987,297,MEDIA
80570008,SAMPAYA,COPACABANA,RURAL,La Paz,Abierta,-16.082199096679688,-69.10157775878906,53.312998020486376,298,MEDIA
80700039,JANCO HUMA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.542099952697754,-69.10259246826172,53.34668622394203,299,MEDIA
80700116,CALLINZANI,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.603599548339844,-69.10154724121094,53.44279686542645,300,MEDIA
80580036,MEDALLANI,GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA,RURAL,La Paz,Abierta,-15.07772383928951,-69.10126662254316,53.607693619649666,301,MEDIA
80660154,SOMBRA PATA,SAN ANDRES DE MACHACA,RURAL,La Paz,Abierta,-16.73539924621582,-69.0962905883789,53.69794984550508,302,MEDIA
60700044,WILAJAYA,PUERTO CARABUCO,RURAL,La Paz,Abierta,-15.64350675662016,-69.0986958022919,53.73805263384385,303,MEDIA
70700063,IÑITA GRANDE,MOCOMOCO,RURAL,La Paz,Abierta,-15.359431044000024,-69.0992231369022,53.755394101974375,304,MEDIA
80700019,SANTIAGO DE MACHACA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.43630027770996,-69.0986328125,53.798880048021935,305,MEDIA
80660155,JOSE OLVIS ARIAS,SAN ANDRES DE MACHACA,RURAL,La Paz,Abierta,-16.735700607299805,-69.09503936767578,53.831251111252826,306,MEDIA
70670030,SAN AGUSTIN DE KEARA,PELECHUCO,RURAL,La Paz,Abierta,-14.6971122840284,-69.0996273784249,53.87895793422522,307,MEDIA
70670016,KEARA,PELECHUCO,RURAL,La Paz,Abierta,-14.697400093078612,-69.09932708740234,53.91122154055027,308,MEDIA
80570028,SAHUIÑA,COPACABANA,RURAL,La Paz,Abierta,-16.198982011223507,-69.0942693948748,54.0628266750401,309,MEDIA
80700022,TAHUARCOTA,PUERTO ACOSTA,RURAL,La Paz,Abierta,-15.440199851989746,-69.09576416015625,54.10568195045957,310,MEDIA
80580029,MOROKARKA,GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA,RURAL,La Paz,Abierta,-15.21619987487793,-69.09603881835938,54.134189518284735,311,MEDIA
70700064,CANLLAPAMPA VINCALLA,MOCOMOCO,RURAL,La Paz,Abierta,-15.569737984514903,-69.0949062108997,54.16375945262974,312,MEDIA
80570027,KASANI,COPACABANA,RURAL,La Paz,Abierta,-16.22197694328089,-69.09245276451071,54.25069499037057,313,MEDIA
80700033,TAYPI AYCA,MOCOMOCO,RURAL,La Paz,Abierta,-15.532299995422363,-69.09271240234375,54.408905178874015,314,MEDIA
60700045,OLLAJSANTIA,PUERTO CARABUCO,RURAL,La Paz,Abierta,-15.725799560546877,-69.0921859741211,54.41393354447762,315,MEDIA
70710019,CAMBALACHI,CAQUIAVIRI/NAZACARA DE PACAJES,RURAL,La Paz,Abierta,-17.251734623323244,-69.08650231361435,54.59087399759017,316,MEDIA
80570001,LITORAL,COPACABANA,URBANO,La Paz,Abierta,-16.167600631713867,-69.0886001586914,54.67756089719883,317,MEDIA
80570002,6 DE JUNIO,COPACABANA,URBANO,La Paz,Abierta,-16.165199279784996,-69.08826196193672,54.71438479080937,318,MEDIA
70700008,CHOJASQUIA,MOCOMOCO,RURAL,La Paz,Abierta,-15.571370420011757,-69.08907109498983,54.789053438490505,319,MEDIA
60700050,CHEJERICO,PUERTO CARABUCO,RURAL,La Paz,Abierta,-15.64490032196045,-69.08856964111328,54.82316820455802,320,MEDIA
80570038,CNL. FELIX ROSA TEJADA,COPACABANA,URBANO,La Paz,Abierta,-16.169700622558594,-69.08660888671875,54.889879300589605,321,MEDIA
60700046,YARICOA ALTO,PUERTO CARABUCO,RURAL,La Paz,Abierta,-15.67930030822754,-69.08707427978516,54.97420977384016,322,MEDIA
80570030,COPACATI,COPACABANA,RURAL,La Paz,Abierta,-16.187235961937905,-69.08534055948326,55.020598614823186,323,MEDIA
70700055,HUAYRAPATA,MOCOMOCO,RURAL,La Paz,Abierta,-15.306924067482353,-69.0870218276973,55.078969701544594,324,MEDIA
80570033,16 DE JULIO,COPACABANA,RURAL,La Paz,Abierta,-16.208900451660156,-69.0841293334961,55.144029610133224,325,MEDIA
80570034,REPUBLICA DE VENEZUELA,COPACABANA,RURAL,La Paz,Abierta,-16.20840072631836,-69.08378601074219,55.18086902223115,326,MEDIA
80570036,COPACABANA,COPACABANA,URBANO,La Paz,Abierta,-16.163400650024,-69.083793640137,55.192634311244085,327,MEDIA
70700058,CALACALA,MOCOMOCO,RURAL,La Paz,Abierta,-15.383746271996,-69.085447430611,55.22768993074782,328,MEDIA
80570016,CHAÑI,COPACABANA,RURAL,La Paz,Abierta,-16.12929916381836,-69.08352661132812,55.23070107574913,329,MEDIA
70700031,JUTILAYA,MOCOMOCO,RURAL,La Paz,Abierta,-15.549960788842172,-69.08477234840376,55.255775365204464,330,MEDIA
70700013,WILASI,MOCOMOCO,RURAL,La Paz,Abierta,-15.612586179483,-69.08437544107403,55.28148994209547,331,MEDIA
70700009,KANCO,MOCOMOCO,RURAL,La Paz,Abierta,-15.626913824424,-69.08408849199702,55.30838765429703,332,MEDIA
70710023,MIKANI,CAQUIAVIRI/NAZACARA DE PACAJES,RURAL,La Paz,Abierta,-17.1684045547562,-69.07922005653427,55.390010882392964,333,MEDIA
70710057,JANKO MARCA,CAQUIAVIRI/NAZACARA DE PACAJES,RURAL,La Paz,Abierta,-17.168476310152585,-69.0791940689092,55.39275348662101,334,MEDIA
80660153,ANTAQUIRANI,SAN ANDRES DE MACHACA,RURAL,La Paz,Abierta,-16.868299484253,-69.07945251464798,55.45411959943604,335,MEDIA
80700115,CAJCACHI,MOCOMOCO,RURAL,La Paz,Abierta,-15.594599723816,-69.08247375488298,55.49023943136184,336,MEDIA
80580030,CHULLUMPINI,GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA,RURAL,La Paz,Abierta,-15.244400024414062,-69.08306121826172,55.520768844729986,337,MEDIA
80660070,ANTOFAGASTA A,SAN ANDRES DE MACHACA,RURAL,La Paz,Abierta,-17.066200256347656,-69.07781219482422,55.570270302247735,338,MEDIA
80570014,SANTA ANA,COPACABANA,RURAL,La Paz,Abierta,-16.103099822998047,-69.08027648925781,55.58560670782732,339,MEDIA
40710007,RIO BLANCO,CHARAÑA,RURAL,La Paz,Abierta,-17.891807219165,-69.072342872619,55.898086159192886,340,MEDIA
80580025,TUPAC KATARI DE CALUYO,GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA,RURAL,La Paz,Abierta,-15.191200256347656,-69.07649993896484,56.23967309600842,341,MEDIA
80660055,JERUSALEN,SAN ANDRES DE MACHACA,RURAL,La Paz,Abierta,-16.960199356079,-69.07171630859398,56.250817246591346,342,MEDIA
80570015,SAN MIGUEL DE HUEKO,COPACABANA,RURAL,La Paz,Abierta,-16.140899658203,-69.07273101806601,56.3818591120006,343,MEDIA
60700049,CAVINCHILLA,PUERTO CARABUCO,RURAL,La Paz,Abierta,-15.743200302124023,-69.0737075805664,56.3891287771753,344,MEDIA
70670022,SANTIAGO DE PELECHUCO,PELECHUCO,RURAL,La Paz,Abierta,-14.818400382995604,-69.07522583007812,56.474958673211134,345,MEDIA
80570017,ISLA COATI,COPACABANA,RURAL,La Paz,Abierta,-16.043500900268555,-69.07068634033203,56.628264516657765,346,MEDIA
80570024,MARCA KOSCO,COPACABANA,RURAL,La Paz,Abierta,-16.16550064086914,-69.07035064697266,56.629353627903726,347,MEDIA
70700003,PACAURES,MOCOMOCO,RURAL,La Paz,Abierta,-15.58590030670166,-69.07054138183594,56.77205835208447,348,MEDIA
80570029,VILUYO,COPACABANA,RURAL,La Paz,Abierta,-16.206899642944336,-69.06843566894531,56.82218171595402,349,MEDIA
40710029,JALSURI,CHARAÑA,RURAL,La Paz,Abierta,-17.732755553535323,-69.06392180919647,56.840858328129414,350,MEDIA
80570023,CUSIJATA,COPACABANA,RURAL,La Paz,Abierta,-16.157499313354492,-69.06822204589844,56.85924167772625,351,MEDIA
80570037,SIRIPACA A,COPACABANA,RURAL,La Paz,Abierta,-16.100339076546074,-69.06825470924366,56.87215435154939,352,MEDIA
80700034,CARIQUINA CHICO,MOCOMOCO,RURAL,La Paz,Abierta,-15.540800094604492,-69.0692138671875,56.926882133252725,353,MEDIA
81720030,SAN RAMON,PADCAYA,RURAL,Tarija,Abierta,-22.388299942017,-64.23085784912098,56.962450454667454,354,MEDIA
70700004,TAJANI A,MOCOMOCO,RURAL,La Paz,Abierta,-15.623864832389092,-69.06851327419281,56.97897975921052,355,MEDIA
70670002,NAZARIO PARDO VALLE,PELECHUCO,RURAL,La Paz,Abierta,-14.81999969482422,-69.06995391845703,57.0418881135629,356,MEDIA
70700060,SAN JOSE DE PACOBAMBA,MOCOMOCO,RURAL,La Paz,Abierta,-15.40262466076394,-69.06710612773912,57.19110085453544,357,MEDIA
82440006,BRUNO RACUA,NUEVO MANOA (C. NUEVA ESPERANZA)/ VILLA NUEVA/EUREKA (C.SAN),RURAL,Pando,Abierta,-10.21389821378781,-65.45343017578159,57.20714915885899,358,MEDIA
70700006,JOTI JOTI,MOCOMOCO,RURAL,La Paz,Abierta,-15.604599952698,-69.06602478027298,57.25114273873787,359,MEDIA
80580006,LAGUNILLAS DE CHACARAPI,GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA,RURAL,La Paz,Abierta,-15.204152895197586,-69.06700897216763,57.255772533536174,360,MEDIA
